Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
icon act,20,20,50,,0.00,https://proskatersplace.com/shop/inline-skating/inline-skates/iqon-act-cl-team-inline-skates/,0,0,0.00,0,1890000000,"[14,14,78,100,14,21,0,14,78,50,64,50]",2026-02-03,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",informational,Organic
skating online shop,37,37,170,65,0.41,https://proskatersplace.com/,0,0,0.00,1,51200000,"[0,0,0,0,0,0,0,0,0,0,0,100]",2026-02-02,"Sitelinks, Video, Image, Popular products, Related searches",commercial,Organic
rollerblades mens size 14,62,62,70,2,0.45,https://proskatersplace.com/shop/inline-skates/,0,0,0.00,1,354000,"[11,23,0,18,8,18,23,23,0,0,0,0]",2026-01-13,"Sitelinks, Video, Image, Popular products, Related searches, Discussions and forums","informational, transactional",Organic
lange rx 80 w,64,64,40,0,0.60,https://proskatersplace.com/shop/winter-sports/alpine-ski-boots/lange-lx-80-w-all-mountain-alpine-ski-boots/,0,0,0.00,1,1890000,"[28,57,28,28,28,28,28,100,100,100,71,28]",2026-02-18,"Sitelinks, Video, Image, Related searches, Discussions and forums",commercial,Organic
equipment skateboarding,80,80,110,11,4.22,https://proskatersplace.com/,0,0,0.00,0.99,128000000,"[23,23,33,33,42,80,80,66,33,66,80,100]",2026-02-01,"Local pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches, AI overview","commercial, informational",Organic
best inline skates hockey,40,40,70,11,0.60,https://proskatersplace.com/shop/inline-skates/,0,0,0.00,1,4920000,"[82,0,52,41,52,82,82,5,5,0,0,64]",2026-02-18,"Sitelinks, Video, Image, People also ask, Popular products, Related searches",commercial,Organic
roller blades outdoor,36,36,50,14,0.46,https://proskatersplace.com/,0,0,0.00,1,11900000,"[23,5,9,9,5,6,9,5,4,4,4,2]",2026-01-30,"Sitelinks, Video, Image, People also ask, Popular products, Related searches, Discussions and forums",commercial,Organic
roller skates boots,53,53,210,5,0.36,https://proskatersplace.com/products/inline-skating/inline-boots/,0,0,0.00,1,10300000,"[15,28,54,3,1,6,28,35,66,23,100,18]",2026-02-23,"Image pack, Sitelinks, Video, Image, Popular products, Related searches",commercial,Organic
inline outdoor skates,15,15,110,13,0.35,https://proskatersplace.com/products/inline-skating/off-road-skates/,0,0,0.00,1,9760000,"[100,52,41,82,82,82,64,41,52,64,52,41]",2026-02-03,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
xtreme wheels roller skating & family fun center photos,5,0,70,28,0.00,https://proskatersplace.com/what-to-wear-when-rollerskating/,0,0,0.00,0.33,9470,"[100,34,34,34,34,6,6,6,6,6,6,6]",2026-02-26,"Video, Image, People also ask, Related searches, AI overview","informational, navigational",People also ask
skating class,4,4,110,19,1.71,https://proskatersplace.com/how-much-does-roller-skating-cost/,0,0,0.00,0.08,87600000,"[22,81,14,2,10,81,18,0,2,0,6,66]",2026-01-15,"Image, Video Carousel, People also ask, Related searches, AI overview",informational,People also ask
medina skateland,6,6,590,22,0.00,https://proskatersplace.com/what-to-wear-when-rollerskating/,0,0,0.00,0.01,9220,"[59,88,100,72,100,48,39,39,32,32,32,39]",2026-01-10,"Knowledge panel, Image pack, Video, Image, People also ask, Related searches",informational,People also ask
shopping for roller skates,18,18,40,41,0.30,https://proskatersplace.com/,0,0,0.00,0.98,23700000,"[10,29,0,15,0,0,0,0,0,0,0,0]",2026-01-15,"Local pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches, AI overview",commercial,Organic
incline skates,12,12,320,32,0.37,https://proskatersplace.com/shop/inline-skates/,0,0,0.00,0.98,17800000,"[1,16,5,5,6,6,5,3,45,36,100,76]",2026-02-12,"Sitelinks, Video, Image, People also ask, Popular products, Related searches, Things to know, AI overview","commercial, informational",Organic
western skateland bloomington,2,2,720,23,0.00,https://proskatersplace.com/what-to-wear-when-rollerskating/,0,0,0.00,0.03,4820,"[45,55,45,67,67,67,67,55,45,55,55,55]",2026-01-11,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,People also ask
artistic skates,63,63,50,5,0.48,https://proskatersplace.com/,0,0,0.00,1,4210000,"[29,29,41,64,29,17,23,29,23,23,23,11]",2026-02-07,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Things to know",commercial,Organic
top rated stunt scooters,18,18,110,9,0.46,https://proskatersplace.com/products/scooters/trick-scooters/,0,0,0.00,0.89,3670000,"[52,66,33,33,66,80,100,100,33,33,66,33]",2026-01-01,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums, AI overview","commercial, informational",Organic
rossignol speed 120,51,51,70,8,0.69,https://proskatersplace.com/shop/winter-sports/alpine-ski-boots/rossignol-allspeed-pro-120-alpine-ski-boots/,0,0,0.00,1,1500000,"[15,19,23,15,9,4,5,2,2,5,2,6]",2026-01-02,"Knowledge panel, Sitelinks, Video, Video Carousel, Related searches, Discussions and forums",informational,Organic
frye's skating,2,2,50,22,0.00,https://proskatersplace.com/how-much-does-roller-skating-cost/,0,0,0.00,0.05,13900,"[19,19,33,33,0,33,33,33,52,33,33,23]",2026-01-12,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches",navigational,People also ask
light up skateboard wheels,36,36,210,2,0.23,https://proskatersplace.com/brand/luminous/,0,0,0.00,0.99,6610000,"[35,54,54,28,35,28,28,35,15,35,35,54]",2026-01-03,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums","informational, transactional",Organic
five stride skate shop,44,44,880,46,0.07,https://proskatersplace.com/,0,0,0.00,0.09,474000,"[68,46,37,52,52,52,46,37,25,37,68,31]",2026-02-25,"Local pack, Sitelinks, Video, Image, People also ask, Related searches","commercial, navigational",Organic
mambo stunt scooter assorted,23,23,260,5,0.00,https://proskatersplace.com/products/scooters/trick-scooters/,0,0,0.00,0,3340,[100],2026-01-05,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
skate mates,84,84,260,3,0.40,https://proskatersplace.com/,0,0,0.00,0.39,3630000,"[100,23,15,29,29,54,12,23,15,15,9,66]",2026-01-22,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, AI overview","commercial, informational",Organic
bradenton roller skating rink,2,2,70,22,0.30,https://proskatersplace.com/what-to-wear-when-rollerskating/,0,0,0.00,0.13,26800,"[63,63,63,63,9,63,63,63,81,63,45,63]",2026-01-20,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,People also ask
good soft skateboard wheels,94,94,50,3,0.35,https://proskatersplace.com/best-roller-skate-wheels-for-beginners/,0,0,0.00,0.93,9220000,"[18,45,45,27,45,63,63,45,63,18,100,18]",2026-02-14,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
roller skate wheels outdoor,38,38,210,9,0.28,https://proskatersplace.com/best-outdoor-skate-wheels/,0,0,0.00,1,4340000,"[6,6,6,10,16,13,10,16,55,10,10,8]",2026-01-02,"Sitelinks, Video, Image, Popular products, Related searches, Discussions and forums, AI overview","commercial, informational",Organic
professional kick scooter,32,32,70,21,0.53,https://proskatersplace.com/products/scooters/trick-scooters/,0,0,0.00,1,43200000,"[81,45,36,27,63,63,63,45,45,63,100,100]",2026-01-30,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches",commercial,Organic
skate shop fort collins,78,78,70,18,0.37,https://proskatersplace.com/,0,0,0.00,0.15,476000,"[42,23,23,42,33,33,33,42,42,52,33,42]",2026-02-21,"Knowledge panel, Sitelinks, Image, Related searches",informational,Organic
skate gear sparkly roller skates,46,46,70,9,0.00,https://proskatersplace.com/surface/sparkling-led/,0,0,0.00,0,1930000,"[27,100,63]",2026-02-03,"Image pack, Sitelinks, Video, Image, Popular products",commercial,Organic
skate gear sparkly roller skates,72,72,70,9,0.00,https://proskatersplace.com/surface/sparkling-led/,0,0,0.00,0,1930000,"[27,100,63]",2026-02-03,"Image pack, Sitelinks, Video, Image, Popular products",commercial,Organic
roller skate tools,16,16,110,4,0.35,https://proskatersplace.com/products/inline-skating/skate-tools/,0,0,0.00,0.89,6540000,"[12,17,17,66,43,43,35,28,28,28,35,10]",2025-12-30,"Sitelinks, Video, Image, Popular products, Related searches, Discussions and forums",commercial,Organic
abec 9 bearing,56,56,50,1,0.38,https://proskatersplace.com/shop/roller-skating/roller-skate-bearings/wicked-abec-9-freespin-bearings/,0,0,0.00,0.9,723000,"[0,0,0,0,4,4,29,0,35,22,4,35]",2026-01-06,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums, AI overview","commercial, informational",Organic
skate bearing tool,33,33,50,1,0.41,https://test.proskatersplace.com/shop/inline-skating/skate-tools/bones-skate-bearings-tool/,0,0,0.00,1,1830000,"[11,11,11,11,11,11,11,11,11,64,64,64]",2026-01-25,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
skate bearing tool,80,80,50,1,0.41,https://proskatersplace.com/products/inline-skating/skate-tools/,0,0,0.00,1,1830000,"[11,11,11,11,11,11,11,11,11,64,64,64]",2026-01-25,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
skate bearing tool,90,90,50,1,0.41,https://proskatersplace.com/products/inline-skating/skate-tools/,0,0,0.00,1,1830000,"[11,11,11,11,11,11,11,11,11,64,64,64]",2026-01-25,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
roller skates for the street,28,28,90,0,0.35,https://proskatersplace.com/,0,0,0.00,1,13900000,"[35,54,0,29,14,35,4,22,6,2,2,2]",2026-01-03,"Sitelinks, Video, Image, Popular products, Related searches, Discussions and forums",commercial,Organic
outdoor adult skates,58,58,70,8,0.38,https://proskatersplace.com/products/inline-skating/off-road-skates/,0,0,0.00,1,10900000,"[42,0,42,26,34,53,53,0,0,0,0,53]",2026-02-04,"Sitelinks, Video, Image, Popular products, Related searches, Discussions and forums",commercial,Organic
best street inline skates,11,11,110,12,0.35,https://proskatersplace.com/,0,0,0.00,1,4310000,"[15,11,23,28,28,15,15,11,15,11,11,18]",2026-01-31,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums, AI overview",commercial,Organic
best street inline skates,29,29,110,12,0.35,https://proskatersplace.com/7-best-inline-skate-brands/,0,0,0.00,1,4310000,"[15,11,23,28,28,15,15,11,15,11,11,18]",2026-01-31,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums, AI overview",commercial,Organic
best street inline skates,41,41,110,12,0.35,https://proskatersplace.com/7-best-inline-skate-brands/,0,0,0.00,1,4310000,"[15,11,23,28,28,15,15,11,15,11,11,18]",2026-01-31,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums, AI overview",commercial,Organic
patinaje profesionales,34,34,110,24,0.25,https://proskatersplace.com/,0,0,0.00,0.94,6340000,"[22,29,29,18,29,29,0,100,0,0,0,0]",2026-01-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",informational,Organic
skiing on wheels,67,67,70,13,0.00,https://proskatersplace.com/products/winter-sports/roller-skis/,0,0,0.00,0.24,43200000,"[21,0,28,15,34,28,21,0,6,21,34,34]",2025-12-29,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Popular products, Related searches","commercial, informational",Organic
best professional scooter,48,48,110,8,0.64,https://proskatersplace.com/products/scooters/trick-scooters/,0,0,0.00,1,147000000,"[53,28,28,35,23,23,28,23,28,28,28,23]",2026-01-29,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums, AI overview",commercial,Organic
195mm,11,11,90,,0.00,https://proskatersplace.com/framemount/195mm/,0,0,0.00,0,2710000,"[42,34,34,34,34,42,34,42,34,42,42,34]",2026-01-21,"Instant answer, Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
what are inline rollerblades,1,1,170,20,0.20,https://proskatersplace.com/inline-skates-vs-rollerblades/,0,0,0.00,0.23,2640000,"[1,28,44,1,23,100,81,0,0,54,0,0]",2026-01-22,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,AI overview
what are inline rollerblades,8,8,170,20,0.20,https://proskatersplace.com/inline-skates-vs-rollerblades/,0,0,0.00,0.23,2640000,"[1,28,44,1,23,100,81,0,0,54,0,0]",2026-01-22,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
what are inline rollerblades,17,17,170,20,0.20,https://proskatersplace.com/inline-skates-vs-rollerblades/,0,0,0.00,0.23,2640000,"[1,28,44,1,23,100,81,0,0,54,0,0]",2026-01-22,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
what are inline rollerblades,18,18,170,20,0.20,https://proskatersplace.com/inline-skates-vs-rollerblades/,0,0,0.00,0.23,2640000,"[1,28,44,1,23,100,81,0,0,54,0,0]",2026-01-22,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
story trust inline skates,28,28,170,9,0.56,https://proskatersplace.com/,0,0,0.00,1,192000,"[55,100,1,1,1,1,1,1,1,1,1,1]",2026-01-28,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
black and white skates,21,21,110,0,0.00,https://proskatersplace.com/shop/inline-skating/inline-skates/powerslide-next-black-white-90-inline-skates/,0,0,0.00,0.74,37200000,"[42,34,42,42,42,42,65,34,42,42,65,53]",2025-12-30,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches","informational, transactional",Organic
skates wheel,38,38,50,14,0.20,https://proskatersplace.com/products/inline-skating/inline-skate-wheels/,0,0,0.00,0.92,13900000,"[0,0,0,100,0,0,0,0,1,0,0,0]",2026-02-20,"Image pack, Sitelinks, Video, Image, Popular products, Related searches","commercial, informational",Organic
skates wheel,42,42,50,14,0.20,https://proskatersplace.com/products/inline-skating/inline-skate-wheels/,0,0,0.00,0.92,13900000,"[0,0,0,100,0,0,0,0,1,0,0,0]",2026-02-20,"Image pack, Sitelinks, Video, Image, Popular products, Related searches","commercial, informational",Organic
epic roller skates,56,56,140,7,0.55,https://proskatersplace.com/,0,0,0.00,0.88,2070000,"[12,19,19,19,19,19,19,19,19,23,12,6]",2026-01-01,"Knowledge panel, Sitelinks, Video, Ads bottom, Popular products, Related searches",transactional,Organic
epic roller skates,63,63,140,7,0.55,https://proskatersplace.com/,0,0,0.00,0.88,2070000,"[12,19,19,19,19,19,19,19,19,23,12,6]",2026-01-01,"Knowledge panel, Sitelinks, Video, Ads bottom, Popular products, Related searches",transactional,Organic
skating nepal,6,6,40,27,0.00,https://proskatersplace.com/how-much-does-roller-skating-cost/,0,0,0.00,0.33,9830000,"[64,100,14,14,14,14,14,14,14,14,14,14]",2026-01-13,"Local pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",commercial,People also ask
rollerballs skates,55,55,90,22,0.77,https://proskatersplace.com/,0,0,0.00,0.34,9690,"[22,0,29,22,2,18,18,29,22,29,0,18]",2026-01-05,"Image pack, Sitelinks, Video, Image, Popular products, Related searches, Discussions and forums",commercial,Organic
are rollerblades or roller skates easier,43,43,70,9,0.00,https://proskatersplace.com/inline-skates-vs-rollerblades/,0,0,0.00,0.1,1230000,"[26,100,26,15,15,19,26,26,34,19,19,19]",2025-12-27,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, Short videos, AI overview",informational,Organic
pixie roller skates,56,56,110,1,0.00,https://proskatersplace.com/,0,0,0.00,1,270000,"[100,78,50,78,64,64,50,78,78,78,78,100]",2026-02-07,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",transactional,Organic
varsity plus wheels,59,59,50,0,0.50,https://proskatersplace.com/products/roller-skating/roller-skate-wheels/,0,0,0.00,1,2120000,"[3,4,3,6,1,2,2,2,1,1,1,2]",2026-01-28,"Image pack, Sitelinks, Video, Image, Popular products, Related searches",commercial,Organic
quad skates vs inline skates,43,43,40,0,0.08,https://proskatersplace.com/inline-skates-vs-rollerblades/,0,0,0.00,0.07,3650000,"[15,15,11,34,0,11,0,0,34,11,15,34]",2025-12-29,"Sitelinks, Video, Video Carousel, Related searches, Short videos, AI overview","commercial, informational",Organic
